Date,Fremont Bridge West Sidewalk,Fremont Bridge East Sidewalk
11/09/2012 12:00:00 PM,40,92
06/26/2020 10:00:00 PM,18,16
04/27/2016 02:00:00 PM,112,86
05/31/2013 03:00:00 AM,0,6
02/16/2013 11:00:00 AM,50,80
12/01/2012 05:00:00 PM,50,30
11/23/2014 05:00:00 AM,4,2
06/12/2018 01:00:00 AM,2,6
04/16/2016 02:00:00 PM,176,242
02/24/2016 10:00:00 PM,30,30
02/21/2019 10:00:00 AM,92,98
09/09/2015 06:00:00 AM,112,238
01/26/2017 09:00:00 AM,174,236
07/01/2015 03:00:00 AM,14,8
08/27/2015 07:00:00 PM,268,172
04/02/2014 02:00:00 PM,106,120
08/25/2015 12:00:00 AM,22,12
12/15/2016 04:00:00 AM,4,2
07/25/2017 02:00:00 PM,162,138
10/02/2019 03:00:00 AM,0,6
02/19/2016 01:00:00 AM,6,4
02/19/2017 09:00:00 PM,6,8
07/27/2016 05:00:00 AM,42,70
04/09/2014 02:00:00 AM,0,2
03/17/2018 08:00:00 PM,40,30
12/29/2013 07:00:00 PM,10,22
10/12/2015 01:00:00 PM,80,98
05/09/2014 04:00:00 AM,8,6
01/30/2020 03:00:00 AM,0,2
05/09/2017 04:00:00 PM,586,280
02/09/2019 07:00:00 AM,2,2
05/08/2016 01:00:00 AM,22,2
04/21/2015 10:00:00 AM,102,130
05/31/2014 09:00:00 AM,142,150
07/12/2020 10:00:00 PM,8,12
11/21/2018 10:00:00 AM,60,34
07/25/2013 09:00:00 AM,244,418
07/04/2019 10:00:00 AM,184,164
07/16/2013 04:00:00 PM,432,214
03/01/2013 02:00:00 AM,0,0
10/23/2014 01:00:00 PM,62,46
09/23/2013 02:00:00 AM,4,2
01/22/2019 12:00:00 AM,2,4
10/13/2015 12:00:00 PM,74,74
12/01/2012 09:00:00 AM,44,42
07/14/2020 09:00:00 AM,65,64
06/15/2016 08:00:00 PM,170,130
11/24/2013 09:00:00 AM,40,60
07/27/2020 12:00:00 PM,60,55
04/16/2017 10:00:00 PM,4,12
07/08/2020 08:00:00 AM,105,77
10/09/2017 09:00:00 PM,64,50
02/06/2014 06:00:00 PM,226,118
10/14/2012 01:00:00 AM,8,10
07/28/2017 12:00:00 PM,116,122
03/05/2016 12:00:00 PM,172,172
02/24/2021 10:00:00 AM,35,25
01/30/2021 11:00:00 AM,36,48
01/03/2021 09:00:00 AM,12,11
10/10/2019 06:00:00 AM,94,148
04/21/2013 01:00:00 AM,10,2
07/21/2016 03:00:00 AM,12,2
09/19/2016 12:00:00 AM,6,8
11/01/2015 03:00:00 PM,22,36
11/04/2012 06:00:00 PM,30,54
04/01/2013 12:00:00 PM,62,74
12/10/2014 01:00:00 AM,6,4
05/19/2013 06:00:00 AM,18,12
02/06/2021 12:00:00 AM,8,5
02/12/2013 03:00:00 PM,76,58
02/26/2021 03:00:00 AM,0,1
11/17/2018 12:00:00 AM,32,24
11/08/2014 12:00:00 AM,14,14
05/28/2015 09:00:00 AM,214,364
02/20/2021 02:00:00 PM,128,122
08/25/2016 04:00:00 PM,478,180
09/14/2013 03:00:00 PM,128,122
12/12/2018 09:00:00 AM,210,166
10/24/2015 10:00:00 PM,22,28
06/20/2015 07:00:00 AM,58,102
07/28/2013 11:00:00 AM,76,92
05/23/2015 05:00:00 PM,142,142
11/04/2017 12:00:00 PM,76,102
08/14/2020 05:00:00 AM,15,25
10/03/2016 10:00:00 AM,108,118
07/13/2014 03:00:00 PM,162,226
02/17/2021 04:00:00 AM,1,0
02/08/2019 01:00:00 AM,0,0
10/18/2012 05:00:00 PM,668,260
10/09/2016 07:00:00 PM,14,16
08/05/2017 07:00:00 PM,120,112
04/26/2015 01:00:00 PM,120,166
10/29/2012 07:00:00 AM,106,322
04/22/2020 01:00:00 AM,2,0
10/22/2013 01:00:00 PM,128,6
08/08/2019 04:00:00 AM,8,6
11/06/2019 03:00:00 PM,254,136
09/28/2017 07:00:00 PM,310,186
01/13/2015 07:00:00 PM,218,110
07/13/2018 04:00:00 AM,14,10
07/30/2015 07:00:00 PM,316,240
12/14/2015 11:00:00 AM,24,80
06/18/2013 08:00:00 AM,320,754
05/03/2020 05:00:00 AM,7,1
02/01/2014 04:00:00 AM,2,0
10/08/2019 03:00:00 PM,158,72
09/22/2018 01:00:00 PM,150,80
10/01/2016 07:00:00 AM,18,46
12/23/2020 03:00:00 PM,85,82
05/23/2014 10:00:00 AM,42,96
02/13/2015 06:00:00 PM,356,194
11/29/2014 09:00:00 AM,16,50
06/27/2014 08:00:00 AM,218,510
07/17/2018 11:00:00 AM,112,94
09/03/2016 06:00:00 PM,130,154
05/02/2018 02:00:00 AM,2,2
12/08/2012 09:00:00 AM,46,58
01/24/2017 09:00:00 PM,48,28
05/25/2017 03:00:00 PM,210,126
04/18/2013 01:00:00 PM,44,68
02/23/2014 10:00:00 PM,12,12
08/30/2015 04:00:00 AM,4,4
12/15/2012 01:00:00 AM,6,6
05/05/2016 03:00:00 AM,2,8
09/22/2013 10:00:00 AM,90,82
11/09/2013 06:00:00 AM,14,16
10/03/2018 03:00:00 AM,0,6
03/17/2020 03:00:00 AM,2,0
01/20/2020 05:00:00 PM,448,100
04/22/2017 03:00:00 PM,76,38
01/12/2013 01:00:00 PM,86,74
01/16/2013 02:00:00 AM,4,4
03/08/2018 04:00:00 AM,6,8
06/05/2014 11:00:00 AM,74,114
07/22/2019 03:00:00 AM,12,6
07/31/2015 11:00:00 AM,108,134
04/05/2015 04:00:00 AM,0,6
07/13/2015 11:00:00 PM,16,20
01/04/2013 06:00:00 PM,216,96
10/19/2015 02:00:00 AM,0,6
10/31/2017 08:00:00 AM,578,584
08/12/2016 03:00:00 PM,254,174
06/13/2015 06:00:00 PM,128,172
08/10/2020 11:00:00 AM,70,56
02/22/2014 03:00:00 PM,54,60
10/22/2013 08:00:00 AM,258,614
11/25/2019 03:00:00 AM,0,2
07/23/2014 12:00:00 PM,28,16
08/09/2015 03:00:00 AM,2,4
02/06/2015 09:00:00 PM,36,30
11/08/2020 01:00:00 AM,2,2
05/04/2017 07:00:00 PM,190,82
07/25/2020 11:00:00 AM,152,116
06/14/2018 08:00:00 AM,578,510
12/13/2016 12:00:00 AM,8,4
08/21/2014 03:00:00 AM,4,6
01/13/2016 10:00:00 AM,44,54
03/23/2016 07:00:00 AM,146,354
01/12/2017 08:00:00 PM,70,24
08/02/2016 11:00:00 AM,42,80
01/25/2019 10:00:00 AM,132,102
04/12/2015 05:00:00 AM,0,2
11/10/2017 11:00:00 AM,76,80
03/28/2015 01:00:00 PM,142,212
03/27/2018 10:00:00 PM,26,26
09/17/2019 09:00:00 PM,52,34
06/14/2013 06:00:00 PM,444,240
08/19/2016 12:00:00 AM,24,16
09/11/2020 03:00:00 PM,40,28
03/10/2017 10:00:00 AM,50,70
10/16/2012 11:00:00 PM,24,26
02/14/2020 03:00:00 AM,2,0
11/30/2019 05:00:00 PM,42,42
09/13/2019 06:00:00 PM,514,176
06/26/2016 07:00:00 AM,44,38
04/13/2013 07:00:00 AM,22,26
12/26/2012 03:00:00 AM,2,0
02/06/2013 11:00:00 PM,18,8
10/15/2012 02:00:00 PM,66,80
06/13/2018 12:00:00 PM,74,96
05/01/2019 05:00:00 AM,50,50
07/22/2018 01:00:00 AM,10,12
10/29/2012 04:00:00 AM,6,4
01/15/2016 01:00:00 PM,46,46
07/31/2018 11:00:00 AM,106,72
06/18/2014 01:00:00 AM,8,2
02/16/2014 02:00:00 AM,0,4
05/02/2013 06:00:00 AM,126,394
08/24/2014 04:00:00 AM,2,8
05/31/2014 02:00:00 AM,4,16
04/22/2014 06:00:00 AM,78,64
10/13/2017 10:00:00 PM,42,20
01/26/2016 09:00:00 PM,30,32
10/19/2013 10:00:00 PM,28,22
05/29/2019 08:00:00 PM,202,108
01/22/2015 02:00:00 AM,6,0
02/10/2017 09:00:00 PM,18,14
07/16/2013 07:00:00 PM,314,220
09/07/2013 02:00:00 AM,8,4
06/25/2018 01:00:00 PM,68,72
06/12/2019 08:00:00 PM,290,142
07/28/2017 12:00:00 AM,16,14
04/07/2015 09:00:00 AM,0,358
05/17/2016 08:00:00 PM,172,134
06/30/2017 05:00:00 AM,32,62
03/02/2017 06:00:00 AM,66,100
06/17/2019 12:00:00 AM,8,10
09/22/2016 08:00:00 PM,132,68
02/20/2020 05:00:00 AM,24,30
12/31/2020 08:00:00 AM,28,24
11/09/2017 05:00:00 AM,18,38
09/03/2019 01:00:00 AM,6,2
01/07/2014 05:00:00 PM,466,180
04/22/2016 03:00:00 PM,142,98
02/19/2018 08:00:00 AM,122,108
07/29/2017 02:00:00 PM,182,234
10/29/2019 02:00:00 AM,0,0
06/07/2015 09:00:00 PM,42,40
12/20/2018 12:00:00 PM,34,22
09/13/2018 02:00:00 AM,2,4
12/18/2018 06:00:00 PM,358,72
12/21/2016 01:00:00 PM,60,74
05/13/2015 06:00:00 PM,416,190
04/08/2013 12:00:00 PM,88,64
06/01/2015 08:00:00 AM,264,636
01/30/2014 06:00:00 AM,48,114
08/24/2017 06:00:00 PM,734,342
12/03/2015 06:00:00 AM,68,102
12/12/2012 02:00:00 PM,66,78
03/16/2016 10:00:00 PM,32,28
10/25/2017 10:00:00 PM,48,14
04/16/2017 02:00:00 PM,132,140
07/26/2017 09:00:00 AM,362,334
04/05/2015 10:00:00 PM,16,16
03/31/2020 06:00:00 PM,28,19
05/20/2015 08:00:00 AM,372,838
06/16/2016 06:00:00 PM,628,310
06/10/2013 05:00:00 AM,42,62
01/28/2017 01:00:00 AM,4,6
11/21/2015 03:00:00 AM,2,0
03/09/2020 10:00:00 AM,78,72
07/08/2016 07:00:00 PM,236,136
04/13/2015 09:00:00 PM,28,24
08/15/2016 10:00:00 PM,42,26
09/14/2017 01:00:00 PM,102,118
05/08/2016 07:00:00 PM,60,44
05/26/2016 04:00:00 PM,408,216
12/21/2020 04:00:00 AM,2,1
10/11/2012 12:00:00 AM,28,14
10/04/2019 01:00:00 AM,6,4
06/29/2017 09:00:00 PM,128,144
08/08/2016 03:00:00 AM,0,4
12/06/2018 06:00:00 PM,360,144
05/08/2019 07:00:00 AM,636,580
07/16/2015 06:00:00 AM,116,278
08/02/2017 05:00:00 AM,34,70
11/07/2012 06:00:00 AM,68,164
12/10/2014 06:00:00 PM,348,134
02/15/2013 01:00:00 PM,82,118
08/25/2017 07:00:00 AM,360,392
01/04/2020 12:00:00 AM,10,2
08/16/2020 11:00:00 PM,3,2
11/18/2015 09:00:00 AM,152,272
07/12/2014 11:00:00 AM,138,186
05/20/2017 09:00:00 PM,44,52
06/08/2019 10:00:00 AM,136,166
10/18/2019 11:00:00 PM,26,14
06/02/2016 01:00:00 AM,2,6
06/03/2018 04:00:00 AM,10,4
09/19/2013 12:00:00 AM,12,14
10/26/2013 07:00:00 PM,48,36
01/29/2013 10:00:00 PM,20,16
04/24/2013 11:00:00 AM,98,120
04/18/2015 03:00:00 PM,188,266
09/02/2019 03:00:00 PM,308,242
12/03/2013 04:00:00 PM,184,126
03/28/2014 09:00:00 AM,128,190
02/15/2017 02:00:00 PM,30,4
11/20/2017 12:00:00 PM,50,48
03/15/2014 11:00:00 PM,14,18
09/15/2020 03:00:00 PM,35,17
07/29/2020 09:00:00 AM,82,65
05/28/2019 12:00:00 PM,128,82
10/15/2013 04:00:00 AM,8,8
02/08/2015 01:00:00 AM,2,4
04/02/2017 05:00:00 PM,122,102
04/28/2013 06:00:00 AM,12,6
04/09/2014 12:00:00 PM,78,114
02/22/2017 04:00:00 PM,246,138
08/23/2014 08:00:00 PM,80,72
11/16/2013 11:00:00 PM,22,8
10/14/2020 12:00:00 PM,64,60
05/25/2013 08:00:00 AM,58,98
03/13/2019 10:00:00 PM,36,24
03/18/2019 10:00:00 AM,180,108
01/24/2020 01:00:00 AM,4,0
08/02/2013 05:00:00 PM,490,268
11/19/2019 11:00:00 AM,76,92
01/18/2016 07:00:00 PM,76,36
09/18/2019 01:00:00 AM,4,2
10/18/2016 09:00:00 AM,210,258
05/20/2017 08:00:00 AM,120,112
12/03/2012 12:00:00 PM,44,58
02/11/2016 08:00:00 PM,78,20
09/30/2018 06:00:00 AM,12,6
09/29/2016 11:00:00 PM,24,12
05/04/2013 06:00:00 AM,24,34
05/18/2020 07:00:00 AM,58,53
12/04/2012 02:00:00 AM,6,0
12/18/2014 10:00:00 PM,24,10
11/15/2017 05:00:00 PM,594,188
04/22/2013 07:00:00 AM,156,512
03/11/2017 01:00:00 PM,18,24
06/05/2017 03:00:00 PM,202,152
06/21/2015 04:00:00 AM,4,8
02/22/2020 08:00:00 AM,80,32
06/05/2014 03:00:00 PM,218,174
04/22/2013 06:00:00 PM,554,264
12/04/2015 01:00:00 PM,56,68
06/30/2015 06:00:00 PM,758,368
09/27/2017 01:00:00 AM,4,4
02/20/2015 12:00:00 PM,90,4
06/28/2016 11:00:00 AM,82,88
07/23/2018 10:00:00 PM,46,40
08/21/2018 06:00:00 AM,108,114
05/25/2017 11:00:00 PM,18,24
09/18/2019 12:00:00 PM,120,88
03/17/2019 07:00:00 AM,30,24
02/17/2018 04:00:00 AM,2,4
08/10/2017 03:00:00 PM,184,156
07/23/2013 10:00:00 PM,82,34
02/17/2014 09:00:00 AM,80,94
02/02/2019 07:00:00 AM,94,72
10/05/2019 03:00:00 PM,192,136
03/24/2020 02:00:00 AM,2,0
05/12/2018 06:00:00 PM,204,230
02/01/2017 04:00:00 AM,2,6
11/21/2012 06:00:00 PM,122,72
09/21/2017 10:00:00 PM,42,42
02/15/2016 04:00:00 AM,0,6
12/13/2013 08:00:00 AM,126,332
11/03/2012 12:00:00 PM,48,110
01/12/2019 03:00:00 PM,206,202
03/07/2020 09:00:00 PM,24,10
01/17/2020 05:00:00 AM,10,24
05/26/2017 10:00:00 PM,40,32
11/14/2020 12:00:00 PM,91,86
01/18/2019 08:00:00 AM,418,388
04/20/2016 01:00:00 AM,6,10
05/24/2019 03:00:00 AM,6,2
11/28/2018 03:00:00 AM,2,2
09/23/2019 06:00:00 PM,678,230
09/23/2020 08:00:00 PM,13,7
01/09/2015 04:00:00 PM,252,194
08/27/2018 05:00:00 PM,1010,360
01/18/2015 06:00:00 AM,6,4
12/12/2012 08:00:00 PM,80,38
10/12/2016 04:00:00 PM,460,266
11/25/2015 03:00:00 PM,224,144
08/10/2020 01:00:00 PM,86,79
01/07/2018 05:00:00 PM,22,16
11/03/2014 12:00:00 AM,2,2
05/15/2016 05:00:00 PM,72,80
06/15/2015 01:00:00 AM,6,4
04/23/2019 02:00:00 AM,4,0
10/15/2019 12:00:00 AM,12,8
03/07/2017 01:00:00 PM,24,14
08/25/2017 09:00:00 AM,318,276
04/02/2019 09:00:00 AM,342,280
02/28/2017 10:00:00 PM,10,14
09/10/2014 10:00:00 PM,80,42
07/08/2017 04:00:00 AM,6,2
12/10/2019 02:00:00 AM,2,4
06/07/2019 09:00:00 PM,54,48
01/21/2019 02:00:00 PM,104,80
04/30/2014 06:00:00 PM,792,512
10/06/2019 09:00:00 PM,18,10
12/03/2016 10:00:00 AM,60,56
12/08/2013 08:00:00 PM,12,16
11/17/2019 01:00:00 PM,98,78
05/17/2014 09:00:00 AM,110,90
10/02/2018 02:00:00 AM,2,6
08/04/2016 12:00:00 PM,110,130
10/18/2012 07:00:00 AM,146,412
11/25/2020 10:00:00 AM,44,26
04/27/2014 08:00:00 AM,74,50
07/07/2013 04:00:00 PM,224,244
09/04/2018 08:00:00 AM,694,506
12/22/2015 04:00:00 AM,2,2
06/30/2016 05:00:00 PM,1002,340
01/06/2016 06:00:00 AM,64,134
09/02/2018 05:00:00 PM,164,142
03/09/2019 11:00:00 PM,16,8
02/15/2020 03:00:00 PM,56,60
10/16/2019 07:00:00 PM,188,56
10/14/2018 04:00:00 AM,8,2
09/04/2014 05:00:00 PM,1076,480
02/26/2015 09:00:00 AM,0,342
12/21/2017 04:00:00 PM,288,120
11/16/2018 07:00:00 PM,128,44
06/15/2016 04:00:00 PM,484,220
08/19/2015 09:00:00 PM,134,100
08/08/2017 08:00:00 AM,616,664
12/17/2017 03:00:00 AM,0,2
02/10/2014 11:00:00 PM,16,16
06/27/2019 11:00:00 AM,140,96
10/12/2013 06:00:00 AM,14,28
10/10/2018 10:00:00 AM,130,108
05/01/2016 06:00:00 PM,136,130
08/21/2019 03:00:00 PM,202,78
05/04/2020 10:00:00 AM,27,41
05/31/2017 01:00:00 AM,2,2
12/05/2018 05:00:00 AM,16,30
04/03/2013 05:00:00 PM,738,316
02/27/2019 02:00:00 AM,0,2
08/06/2018 10:00:00 PM,52,50
10/24/2012 11:00:00 AM,28,70
09/26/2019 02:00:00 PM,156,134
04/01/2014 07:00:00 AM,170,490
11/25/2018 08:00:00 PM,14,6
04/21/2018 07:00:00 AM,38,42
10/26/2014 07:00:00 PM,52,38
01/08/2021 06:00:00 PM,46,21
03/12/2017 11:00:00 AM,50,82
03/27/2014 07:00:00 PM,190,114
09/29/2015 04:00:00 PM,466,298
10/12/2020 04:00:00 PM,125,107
09/29/2018 02:00:00 AM,4,10
11/04/2016 02:00:00 AM,2,0
11/09/2012 11:00:00 AM,56,94
07/02/2018 08:00:00 PM,194,110
06/09/2014 07:00:00 AM,212,602
03/31/2015 09:00:00 PM,26,24
05/02/2017 12:00:00 PM,70,84
01/23/2015 11:00:00 AM,0,58
03/23/2015 06:00:00 PM,446,190
12/31/2019 08:00:00 PM,14,12
08/22/2013 09:00:00 AM,204,414
08/27/2017 02:00:00 PM,180,188
07/01/2013 06:00:00 AM,112,234
12/05/2012 06:00:00 AM,50,118
11/03/2020 05:00:00 AM,13,8
04/10/2016 12:00:00 PM,112,180
07/26/2018 02:00:00 PM,160,106
04/05/2020 03:00:00 AM,0,0
09/06/2017 10:00:00 AM,100,98
12/27/2013 01:00:00 PM,46,52
04/01/2013 10:00:00 PM,32,10
03/15/2019 09:00:00 PM,26,42
03/03/2018 03:00:00 PM,196,256
04/04/2020 04:00:00 AM,2,0
06/13/2019 06:00:00 AM,198,216
02/18/2013 10:00:00 PM,24,16
06/06/2014 11:00:00 PM,34,32
06/03/2019 06:00:00 PM,842,364
09/27/2019 04:00:00 AM,6,2
02/24/2017 02:00:00 AM,2,4
08/08/2016 01:00:00 AM,8,2
08/03/2017 10:00:00 PM,62,48
11/24/2016 06:00:00 AM,2,4
10/23/2019 02:00:00 AM,0,6
05/22/2020 11:00:00 PM,6,2
11/21/2019 01:00:00 AM,4,2
04/21/2019 08:00:00 PM,36,26
08/31/2016 03:00:00 AM,4,0
02/10/2017 03:00:00 AM,0,2
10/14/2013 11:00:00 AM,60,82
01/25/2016 11:00:00 AM,76,98
06/17/2017 08:00:00 PM,58,38
02/25/2016 07:00:00 AM,192,512
03/23/2013 05:00:00 PM,146,164
04/20/2017 05:00:00 PM,706,298
03/23/2016 07:00:00 PM,158,58
03/13/2016 01:00:00 AM,2,6
11/01/2015 07:00:00 PM,6,12
10/11/2013 01:00:00 PM,48,60
06/21/2019 05:00:00 PM,1006,312
02/13/2013 07:00:00 PM,110,72
11/07/2014 01:00:00 PM,220,28
05/31/2014 10:00:00 PM,30,50
05/23/2013 03:00:00 AM,0,2
11/18/2016 11:00:00 PM,24,12
04/19/2020 05:00:00 AM,6,4
09/11/2017 10:00:00 AM,114,148
01/19/2015 02:00:00 PM,98,124
04/18/2014 10:00:00 PM,32,32
11/15/2016 04:00:00 AM,8,10
02/21/2020 08:00:00 AM,524,318
01/08/2021 12:00:00 AM,0,2
06/26/2014 06:00:00 AM,92,232
07/23/2014 04:00:00 AM,2,6
05/02/2019 06:00:00 AM,164,164
09/07/2019 02:00:00 PM,276,238
10/19/2016 07:00:00 AM,274,428
12/23/2014 03:00:00 AM,0,4
05/23/2013 02:00:00 PM,88,88
11/23/2013 11:00:00 AM,64,238
10/12/2013 10:00:00 AM,68,56
01/30/2020 07:00:00 AM,346,284
07/11/2018 07:00:00 PM,436,212
05/27/2016 10:00:00 AM,82,108
01/30/2017 05:00:00 PM,708,200
12/28/2020 12:00:00 PM,88,106
09/14/2019 11:00:00 PM,26,2
06/28/2017 10:00:00 AM,150,132
09/06/2013 11:00:00 AM,30,44
12/23/2018 06:00:00 PM,10,12
08/10/2014 03:00:00 PM,202,214
03/28/2016 02:00:00 PM,56,56
01/05/2018 10:00:00 AM,38,56
05/05/2013 03:00:00 PM,310,320
04/27/2019 03:00:00 AM,0,8
05/25/2014 09:00:00 PM,28,14
02/18/2018 02:00:00 PM,40,24
01/11/2021 11:00:00 AM,8,4
09/22/2014 02:00:00 PM,42,144
06/20/2020 10:00:00 AM,45,32
02/07/2017 10:00:00 AM,38,54
06/20/2013 06:00:00 PM,370,176
11/30/2017 12:00:00 PM,38,34
04/06/2015 12:00:00 PM,0,114
02/13/2019 11:00:00 AM,22,12
03/15/2013 05:00:00 AM,16,18
11/11/2018 09:00:00 AM,32,52
02/20/2016 04:00:00 PM,144,192
11/27/2012 12:00:00 AM,8,12
09/29/2020 11:00:00 PM,9,5
02/06/2013 10:00:00 PM,22,18
05/02/2015 03:00:00 PM,206,200
06/05/2018 09:00:00 PM,100,72
07/08/2015 12:00:00 AM,22,18
08/14/2020 08:00:00 PM,80,70
04/26/2017 03:00:00 AM,2,2
08/14/2019 03:00:00 AM,6,6
05/04/2020 03:00:00 AM,1,0
12/01/2013 06:00:00 AM,4,12
01/23/2019 02:00:00 AM,2,0
04/10/2017 10:00:00 PM,22,18
06/10/2015 06:00:00 PM,664,420
07/30/2018 12:00:00 PM,110,96
01/26/2018 10:00:00 AM,58,60
01/06/2016 03:00:00 AM,4,4
02/02/2021 08:00:00 AM,41,25
01/13/2018 07:00:00 PM,18,36
01/21/2019 07:00:00 AM,148,144
11/30/2014 07:00:00 PM,10,10
06/11/2013 02:00:00 PM,64,66
06/20/2018 09:00:00 AM,394,380
03/30/2019 04:00:00 PM,250,256
12/08/2017 05:00:00 PM,474,146
07/24/2015 07:00:00 PM,198,86
09/21/2015 10:00:00 PM,30,36
02/05/2019 05:00:00 PM,80,20
05/04/2018 01:00:00 PM,136,116
04/12/2014 05:00:00 AM,2,10
12/28/2020 09:00:00 AM,33,24
02/02/2014 01:00:00 AM,12,4
05/14/2018 10:00:00 PM,42,38
02/03/2013 04:00:00 PM,64,42
06/12/2017 06:00:00 AM,134,216
12/22/2016 12:00:00 AM,10,8
01/28/2020 09:00:00 PM,70,24
11/18/2015 03:00:00 AM,2,4
11/22/2016 02:00:00 PM,68,42
03/29/2015 05:00:00 AM,4,0
05/29/2020 02:00:00 AM,1,1
09/12/2018 08:00:00 PM,120,72
12/25/2015 08:00:00 PM,4,8
01/04/2020 05:00:00 PM,38,36
08/09/2014 09:00:00 AM,120,228
12/11/2015 08:00:00 AM,222,366
04/25/2014 04:00:00 PM,300,226
01/16/2018 12:00:00 PM,80,70
05/17/2017 11:00:00 PM,26,24
12/13/2016 01:00:00 PM,64,56
03/13/2016 02:00:00 PM,30,26
04/21/2020 11:00:00 PM,4,8
02/19/2014 11:00:00 AM,38,66
05/27/2020 03:00:00 PM,120,108
03/03/2018 07:00:00 AM,26,26
04/30/2016 11:00:00 AM,166,216
08/30/2018 04:00:00 PM,468,210
03/26/2015 07:00:00 PM,300,206
02/06/2018 06:00:00 AM,98,136
01/12/2018 10:00:00 AM,90,68
03/29/2019 08:00:00 AM,456,514
02/03/2019 02:00:00 AM,2,0
07/07/2016 01:00:00 PM,102,70
05/02/2017 03:00:00 PM,144,116
05/11/2014 04:00:00 AM,2,2
10/23/2019 10:00:00 AM,198,88
01/18/2020 10:00:00 PM,10,8
01/22/2017 05:00:00 PM,34,28
07/02/2014 03:00:00 AM,4,4
10/28/2013 05:00:00 AM,12,38
12/29/2017 04:00:00 PM,74,46
03/04/2019 05:00:00 PM,790,274
05/27/2013 09:00:00 PM,26,20
03/13/2015 07:00:00 AM,14,348
04/23/2020 02:00:00 AM,0,0
03/23/2018 09:00:00 AM,164,112
10/22/2015 02:00:00 PM,136,80
09/26/2019 11:00:00 PM,44,14
02/08/2016 08:00:00 AM,278,630
09/24/2013 11:00:00 PM,26,24
04/22/2014 03:00:00 AM,0,2
11/28/2013 12:00:00 AM,12,12
02/02/2013 11:00:00 PM,12,8
11/28/2012 03:00:00 PM,72,52
07/08/2019 07:00:00 AM,456,398
12/14/2017 02:00:00 PM,88,82
03/27/2013 06:00:00 AM,52,168
06/14/2018 12:00:00 AM,14,6
09/02/2020 03:00:00 AM,2,1
04/10/2019 05:00:00 PM,688,234
04/21/2013 05:00:00 AM,4,8
08/18/2020 02:00:00 AM,0,1
04/13/2014 03:00:00 AM,6,8
04/17/2013 02:00:00 PM,94,116
09/29/2018 10:00:00 PM,26,12
09/15/2019 10:00:00 PM,14,14
12/31/2014 12:00:00 PM,52,64
08/03/2016 04:00:00 AM,8,18
10/25/2012 01:00:00 AM,10,2
12/25/2020 06:00:00 AM,2,0
08/10/2020 03:00:00 PM,114,73
08/17/2014 04:00:00 PM,240,194
06/30/2015 11:00:00 PM,32,36
05/15/2015 05:00:00 PM,960,430
07/17/2016 06:00:00 AM,22,20
03/31/2013 02:00:00 AM,14,8
07/19/2014 04:00:00 PM,180,182
09/13/2019 07:00:00 PM,200,106
11/04/2018 04:00:00 PM,124,106
04/03/2017 06:00:00 PM,570,232
06/26/2014 02:00:00 AM,14,6
09/03/2020 05:00:00 PM,259,148
05/10/2019 07:00:00 AM,494,442
08/03/2020 09:00:00 AM,97,59
08/24/2019 06:00:00 AM,20,16
04/29/2019 02:00:00 PM,166,116
04/18/2013 06:00:00 AM,88,118
08/26/2013 07:00:00 AM,162,424
02/28/2017 01:00:00 AM,2,0
03/13/2018 01:00:00 AM,6,4
07/04/2018 11:00:00 PM,300,228
10/08/2017 03:00:00 AM,0,6
05/10/2018 04:00:00 PM,434,162
04/08/2020 08:00:00 AM,102,60
08/03/2020 07:00:00 AM,103,79
06/28/2019 08:00:00 PM,196,132
12/26/2013 06:00:00 AM,22,40
04/16/2013 06:00:00 PM,494,260
05/04/2018 04:00:00 AM,10,8
11/20/2016 03:00:00 PM,56,52
09/23/2019 02:00:00 PM,86,66
08/02/2013 02:00:00 PM,84,44
08/20/2019 06:00:00 PM,776,334
12/19/2018 05:00:00 AM,26,28
08/14/2016 06:00:00 AM,28,32
12/03/2017 10:00:00 PM,12,10
08/12/2017 10:00:00 PM,22,34
06/07/2018 08:00:00 PM,206,114
09/10/2015 10:00:00 PM,40,38
06/25/2015 11:00:00 PM,62,52
06/18/2017 11:00:00 PM,32,10
07/08/2017 09:00:00 AM,144,168
05/30/2014 09:00:00 AM,244,356
12/09/2018 12:00:00 AM,10,4
04/14/2019 04:00:00 AM,4,0
07/31/2014 07:00:00 AM,228,738
07/23/2016 03:00:00 PM,158,186
07/24/2015 11:00:00 PM,60,60
07/23/2016 08:00:00 AM,74,60
12/06/2019 02:00:00 PM,160,82
07/07/2020 06:00:00 AM,37,30
07/31/2019 12:00:00 AM,12,8
12/09/2020 06:00:00 AM,40,16
06/01/2013 12:00:00 PM,124,220
09/30/2016 05:00:00 AM,36,48
07/25/2014 03:00:00 AM,2,2
03/31/2015 11:00:00 PM,18,14
11/10/2014 07:00:00 AM,140,500
02/23/2014 08:00:00 PM,18,16
03/27/2013 01:00:00 PM,70,80
08/05/2017 06:00:00 PM,116,96
09/19/2016 02:00:00 PM,94,58
04/07/2015 03:00:00 AM,0,4
12/25/2014 10:00:00 PM,12,10
05/28/2019 11:00:00 AM,140,114
04/09/2013 04:00:00 AM,4,10
12/06/2016 03:00:00 PM,110,68
10/15/2019 06:00:00 PM,714,232
03/15/2018 10:00:00 AM,76,114
02/13/2015 12:00:00 PM,0,120
04/16/2018 09:00:00 AM,208,138
12/22/2012 01:00:00 AM,0,12
10/10/2015 07:00:00 PM,12,22
